fecha;hrmean
2009-03-23;32,70
2009-03-24;42,11
2009-03-25;45,99
2009-03-26;45,35
2009-03-27;41,46
2009-03-28;40,46
2009-03-29;38,71
2009-03-30;37,58
2009-03-31;34,54
2009-04-01;37,17
2009-04-02;91,47
2009-04-03;71,93
2009-04-04;61,11
2009-04-05;61,97
2009-04-06;57,56
2009-04-07;45,99
2009-04-08;42,93
2009-04-09;46,53
2009-04-10;78,98
2009-04-11;90,49
2009-04-12;75,84
2009-04-13;84,51
2009-04-14;82,07
2009-04-15;72,23
2009-04-16;62,30
2009-04-17;64,11
2009-04-18;55,50
2009-04-19;63,41
2009-04-20;76,69
2009-04-21;75,90
