fecha;tmin
2009-03-23;296,40
2009-03-24;297,30
2009-03-25;294,90
2009-03-26;295,50
2009-03-27;294,90
2009-03-28;294,90
2009-03-29;296,20
2009-03-30;298,90
2009-03-31;297,20
2009-04-01;296,90
2009-04-02;294,60
2009-04-03;293,90
2009-04-04;294,20
2009-04-05;294,30
2009-04-06;292,50
2009-04-07;293,20
2009-04-08;291,70
2009-04-09;291,40
2009-04-10;297,20
2009-04-11;291,90
2009-04-12;287,20
2009-04-13;284,90
2009-04-14;281,90
2009-04-15;284,60
2009-04-16;283,80
2009-04-17;283,20
2009-04-18;284,90
2009-04-19;289,00
2009-04-20;284,90
2009-04-21;283,10
