fecha;radsup
2009-03-23;2,39
2009-03-24;20,36
2009-03-25;19,74
2009-03-26;16,56
2009-03-27;17,43
2009-03-28;16,95
2009-03-29;17,09
2009-03-30;20,42
2009-03-31;16,39
2009-04-01;16,61
2009-04-02;16,93
2009-04-03;19,17
2009-04-04;11,91
2009-04-05;2,14
2009-04-06;17,72
2009-04-07;6,20
2009-04-08;10,97
2009-04-09;2,43
2009-04-10;17,39
2009-04-11;19,82
2009-04-12;18,89
2009-04-13;18,66
2009-04-14;10,04
2009-04-15;1,48
2009-04-16;12,94
2009-04-17;10,14
2009-04-18;9,13
2009-04-19;11,37
2009-04-20;17,40
2009-04-21;18,39
