fecha;tmax
2009-03-23;309,50
2009-03-24;304,70
2009-03-25;303,80
2009-03-26;306,10
2009-03-27;308,40
2009-03-28;303,10
2009-03-29;309,00
2009-03-30;308,40
2009-03-31;303,20
2009-04-01;298,90
2009-04-02;300,30
2009-04-03;302,20
2009-04-04;303,20
2009-04-05;306,60
2009-04-06;301,60
2009-04-07;294,70
2009-04-08;301,20
2009-04-09;302,40
2009-04-10;303,20
2009-04-11;304,10
2009-04-12;304,10
2009-04-13;300,00
2009-04-14;301,90
2009-04-15;302,40
2009-04-16;295,40
2009-04-17;303,90
2009-04-18;303,30
2009-04-19;304,90
2009-04-20;305,80
2009-04-21;303,40
