fecha;hrmean
2009-03-23;38,17
2009-03-24;38,66
2009-03-25;48,68
2009-03-26;67,93
2009-03-27;59,62
2009-03-28;64,22
2009-03-29;61,16
2009-03-30;58,98
2009-03-31;63,06
2009-04-01;48,08
2009-04-02;49,46
2009-04-03;41,14
2009-04-04;49,27
2009-04-05;57,98
2009-04-06;56,46
2009-04-07;79,68
2009-04-08;87,67
2009-04-09;75,01
2009-04-10;66,26
2009-04-11;67,51
2009-04-12;50,58
2009-04-13;56,19
2009-04-14;75,45
2009-04-15;76,35
2009-04-16;48,23
2009-04-17;40,70
2009-04-18;55,11
2009-04-19;60,92
2009-04-20;64,65
2009-04-21;79,95
