fecha;tmax
2009-03-23;309,10
2009-03-24;307,80
2009-03-25;306,90
2009-03-26;309,60
2009-03-27;311,60
2009-03-28;311,40
2009-03-29;313,40
2009-03-30;311,80
2009-03-31;311,20
2009-04-01;307,60
2009-04-02;299,50
2009-04-03;294,70
2009-04-04;298,60
2009-04-05;298,50
2009-04-06;302,10
2009-04-07;304,90
2009-04-08;300,80
2009-04-09;297,80
2009-04-10;297,90
2009-04-11;298,00
2009-04-12;302,30
2009-04-13;303,70
2009-04-14;300,40
2009-04-15;303,20
2009-04-16;304,70
2009-04-17;303,60
2009-04-18;298,30
2009-04-19;293,90
2009-04-20;292,90
2009-04-21;291,80
