fecha;hrmean
2009-03-23;34,30
2009-03-24;53,58
2009-03-25;55,13
2009-03-26;51,06
2009-03-27;49,45
2009-03-28;43,77
2009-03-29;40,45
2009-03-30;51,68
2009-03-31;53,29
2009-04-01;68,49
2009-04-02;31,12
2009-04-03;32,88
2009-04-04;33,92
2009-04-05;46,86
2009-04-06;45,23
2009-04-07;55,84
2009-04-08;62,54
2009-04-09;42,55
2009-04-10;47,57
2009-04-11;52,03
2009-04-12;35,81
2009-04-13;66,56
2009-04-14;96,97
2009-04-15;82,32
2009-04-16;78,12
2009-04-17;87,54
2009-04-18;94,24
2009-04-19;54,54
2009-04-20;55,73
2009-04-21;81,01
