fecha;tmax
2009-02-04;306,20
2009-02-05;311,60
2009-02-06;306,10
2009-02-07;299,20
2009-02-08;298,80
2009-02-09;305,90
2009-02-10;310,10
2009-02-11;311,20
2009-02-12;312,60
2009-02-13;304,30
2009-02-14;296,70
2009-02-15;304,80
2009-02-16;306,50
2009-02-17;308,60
2009-02-18;308,60
2009-02-19;308,00
2009-02-20;309,50
2009-02-21;308,80
2009-02-22;303,30
2009-02-23;301,30
2009-02-24;300,20
2009-02-25;308,00
2009-02-26;307,20
2009-02-27;309,10
2009-02-28;310,40
2009-03-01;311,60
2009-03-02;307,00
2009-03-03;310,50
2009-03-04;310,80
2009-03-05;311,10
