fecha;tmin
2009-02-04;296,60
2009-02-05;300,90
2009-02-06;295,60
2009-02-07;292,40
2009-02-08;293,50
2009-02-09;294,60
2009-02-10;296,70
2009-02-11;298,10
2009-02-12;297,20
2009-02-13;289,20
2009-02-14;286,10
2009-02-15;285,10
2009-02-16;287,60
2009-02-17;290,80
2009-02-18;291,40
2009-02-19;290,00
2009-02-20;289,10
2009-02-21;291,40
2009-02-22;296,70
2009-02-23;298,10
2009-02-24;296,40
2009-02-25;296,00
2009-02-26;296,60
2009-02-27;295,00
2009-02-28;295,70
2009-03-01;297,50
2009-03-02;296,40
2009-03-03;291,60
2009-03-04;291,30
2009-03-05;293,00
