fecha;hrmean
2009-02-04;53,96
2009-02-05;60,05
2009-02-06;74,19
2009-02-07;93,67
2009-02-08;77,95
2009-02-09;63,79
2009-02-10;62,46
2009-02-11;98,89
2009-02-12;94,21
2009-02-13;66,10
2009-02-14;69,87
2009-02-15;80,95
2009-02-16;79,96
2009-02-17;91,55
2009-02-18;89,80
2009-02-19;92,62
2009-02-20;80,26
2009-02-21;50,44
2009-02-22;52,14
2009-02-23;55,24
2009-02-24;58,80
2009-02-25;80,70
2009-02-26;96,79
2009-02-27;78,29
2009-02-28;68,87
2009-03-01;90,55
2009-03-02;99,44
2009-03-03;92,23
2009-03-04;92,42
2009-03-05;88,31
