fecha;tmax
2009-02-04;303,20
2009-02-05;302,30
2009-02-06;300,30
2009-02-07;297,70
2009-02-08;296,20
2009-02-09;295,50
2009-02-10;296,30
2009-02-11;298,60
2009-02-12;300,70
2009-02-13;303,90
2009-02-14;303,00
2009-02-15;301,80
2009-02-16;298,30
2009-02-17;295,70
2009-02-18;304,00
2009-02-19;306,40
2009-02-20;307,20
2009-02-21;306,10
2009-02-22;306,40
2009-02-23;303,80
2009-02-24;302,40
2009-02-25;305,20
2009-02-26;298,00
2009-02-27;300,50
2009-02-28;301,00
2009-03-01;301,40
2009-03-02;304,40
2009-03-03;306,20
2009-03-04;304,20
2009-03-05;306,10
