fecha;tmin
2009-02-04;296,70
2009-02-05;296,90
2009-02-06;296,60
2009-02-07;293,70
2009-02-08;292,30
2009-02-09;292,60
2009-02-10;292,50
2009-02-11;292,20
2009-02-12;297,20
2009-02-13;287,60
2009-02-14;285,50
2009-02-15;285,50
2009-02-16;290,10
2009-02-17;292,30
2009-02-18;296,50
2009-02-19;297,20
2009-02-20;296,00
2009-02-21;294,50
2009-02-22;296,30
2009-02-23;296,10
2009-02-24;293,80
2009-02-25;292,70
2009-02-26;293,80
2009-02-27;295,10
2009-02-28;296,40
2009-03-01;295,30
2009-03-02;292,20
2009-03-03;294,00
2009-03-04;291,30
2009-03-05;289,30
