fecha;radsup
2009-02-04;9,24
2009-02-05;12,64
2009-02-06;8,33
2009-02-07;12,57
2009-02-08;18,90
2009-02-09;5,94
2009-02-10;19,60
2009-02-11;11,95
2009-02-12;7,83
2009-02-13;4,29
2009-02-14;24,33
2009-02-15;25,37
2009-02-16;26,44
2009-02-17;26,00
2009-02-18;25,87
2009-02-19;26,13
2009-02-20;26,51
2009-02-21;25,31
2009-02-22;20,41
2009-02-23;13,72
2009-02-24;24,58
2009-02-25;18,55
2009-02-26;24,78
2009-02-27;24,13
2009-02-28;24,22
2009-03-01;13,87
2009-03-02;3,65
2009-03-03;4,76
2009-03-04;2,46
2009-03-05;3,16
