fecha;radsup
2009-02-04;4,60
2009-02-05;2,81
2009-02-06;3,00
2009-02-07;8,16
2009-02-08;20,94
2009-02-09;12,03
2009-02-10;22,33
2009-02-11;18,35
2009-02-12;19,77
2009-02-13;3,67
2009-02-14;27,27
2009-02-15;24,41
2009-02-16;15,82
2009-02-17;13,58
2009-02-18;23,89
2009-02-19;23,75
2009-02-20;18,90
2009-02-21;23,90
2009-02-22;24,39
2009-02-23;24,73
2009-02-24;22,47
2009-02-25;24,83
2009-02-26;24,58
2009-02-27;24,96
2009-02-28;23,86
2009-03-01;18,36
2009-03-02;5,04
2009-03-03;10,42
2009-03-04;22,72
2009-03-05;24,50
