fecha;hrmean
2009-02-04;89,14
2009-02-05;86,59
2009-02-06;71,51
2009-02-07;89,54
2009-02-08;99,79
2009-02-09;91,80
2009-02-10;95,54
2009-02-11;84,00
2009-02-12;81,59
2009-02-13;73,14
2009-02-14;65,06
2009-02-15;74,76
2009-02-16;83,40
2009-02-17;70,04
2009-02-18;92,23
2009-02-19;92,89
2009-02-20;66,74
2009-02-21;81,96
2009-02-22;99,30
2009-02-23;93,83
2009-02-24;80,88
2009-02-25;75,93
2009-02-26;94,26
2009-02-27;95,31
2009-02-28;85,89
2009-03-01;84,10
2009-03-02;94,72
2009-03-03;80,96
2009-03-04;79,61
2009-03-05;79,00
