fecha;hrmean
2009-02-04;68,59
2009-02-05;56,16
2009-02-06;77,78
2009-02-07;80,06
2009-02-08;67,68
2009-02-09;56,49
2009-02-10;53,06
2009-02-11;60,42
2009-02-12;53,75
2009-02-13;82,32
2009-02-14;92,24
2009-02-15;84,87
2009-02-16;85,71
2009-02-17;65,00
2009-02-18;59,11
2009-02-19;62,91
2009-02-20;50,56
2009-02-21;49,99
2009-02-22;76,93
2009-02-23;96,27
2009-02-24;97,32
2009-02-25;77,30
2009-02-26;73,29
2009-02-27;66,93
2009-02-28;54,47
2009-03-01;58,27
2009-03-02;81,36
2009-03-03;57,38
2009-03-04;57,95
2009-03-05;51,27
