fecha;hrmean
2009-02-04;69,29
2009-02-05;76,88
2009-02-06;88,74
2009-02-07;75,01
2009-02-08;86,52
2009-02-09;95,16
2009-02-10;89,42
2009-02-11;73,83
2009-02-12;58,15
2009-02-13;88,94
2009-02-14;79,55
2009-02-15;71,53
2009-02-16;84,14
2009-02-17;80,83
2009-02-18;93,17
2009-02-19;91,87
2009-02-20;98,49
2009-02-21;97,33
2009-02-22;97,55
2009-02-23;74,84
2009-02-24;69,16
2009-02-25;60,59
2009-02-26;58,53
2009-02-27;70,98
2009-02-28;60,39
2009-03-01;67,72
2009-03-02;92,89
2009-03-03;82,29
2009-03-04;80,47
2009-03-05;75,59
