fecha;hrmean
2009-02-04;68,82
2009-02-05;82,46
2009-02-06;94,16
2009-02-07;95,48
2009-02-08;98,38
2009-02-09;100,14
2009-02-10;98,40
2009-02-11;84,03
2009-02-12;71,67
2009-02-13;58,98
2009-02-14;51,79
2009-02-15;48,15
2009-02-16;41,71
2009-02-17;73,45
2009-02-18;99,32
2009-02-19;85,64
2009-02-20;81,37
2009-02-21;96,58
2009-02-22;82,02
2009-02-23;91,95
2009-02-24;94,55
2009-02-25;99,11
2009-02-26;97,19
2009-02-27;92,45
2009-02-28;81,91
2009-03-01;91,61
2009-03-02;89,07
2009-03-03;96,83
2009-03-04;72,51
2009-03-05;69,90
