fecha;tmax
2009-02-04;303,20
2009-02-05;300,30
2009-02-06;299,30
2009-02-07;296,00
2009-02-08;302,00
2009-02-09;302,70
2009-02-10;307,10
2009-02-11;310,80
2009-02-12;311,00
2009-02-13;297,10
2009-02-14;295,70
2009-02-15;297,70
2009-02-16;296,60
2009-02-17;299,40
2009-02-18;304,90
2009-02-19;305,10
2009-02-20;304,30
2009-02-21;303,50
2009-02-22;304,60
2009-02-23;306,90
2009-02-24;307,30
2009-02-25;306,00
2009-02-26;304,90
2009-02-27;306,00
2009-02-28;307,10
2009-03-01;306,80
2009-03-02;302,30
2009-03-03;297,30
2009-03-04;302,60
2009-03-05;303,30
