fecha;radsup
2009-02-18;18,20
2009-02-19;21,34
2009-02-20;17,85
2009-02-21;11,62
2009-02-22;11,54
2009-02-23;20,32
2009-02-24;24,15
2009-02-25;20,40
2009-02-26;16,97
2009-02-27;10,04
2009-02-28;19,71
2009-03-01;19,11
2009-03-02;16,64
2009-03-03;23,50
2009-03-04;23,71
2009-03-05;24,88
2009-03-06;23,74
2009-03-07;23,29
2009-03-08;22,67
2009-03-09;18,58
2009-03-10;23,14
2009-03-11;23,58
2009-03-12;19,90
2009-03-13;15,55
2009-03-14;2,65
2009-03-15;10,71
2009-03-16;5,01
2009-03-17;4,02
2009-03-18;21,62
2009-03-19;20,99
