fecha;tmax
2009-02-18;307,90
2009-02-19;309,50
2009-02-20;310,80
2009-02-21;312,70
2009-02-22;305,80
2009-02-23;300,30
2009-02-24;304,50
2009-02-25;301,90
2009-02-26;297,80
2009-02-27;301,20
2009-02-28;305,00
2009-03-01;306,40
2009-03-02;300,70
2009-03-03;305,10
2009-03-04;304,10
2009-03-05;308,20
2009-03-06;303,80
2009-03-07;300,30
2009-03-08;298,60
2009-03-09;300,20
2009-03-10;302,20
2009-03-11;304,70
2009-03-12;304,30
2009-03-13;304,70
2009-03-14;304,10
2009-03-15;305,20
2009-03-16;300,80
2009-03-17;296,20
2009-03-18;294,90
2009-03-19;297,30
