fecha;hrmean
2009-02-18;48,73
2009-02-19;61,14
2009-02-20;62,27
2009-02-21;57,68
2009-02-22;86,95
2009-02-23;72,16
2009-02-24;59,35
2009-02-25;60,04
2009-02-26;69,98
2009-02-27;96,27
2009-02-28;79,41
2009-03-01;93,10
2009-03-02;76,68
2009-03-03;53,16
2009-03-04;47,90
2009-03-05;47,22
2009-03-06;42,24
2009-03-07;44,21
2009-03-08;43,53
2009-03-09;40,05
2009-03-10;46,10
2009-03-11;44,30
2009-03-12;64,27
2009-03-13;83,84
2009-03-14;98,92
2009-03-15;98,50
2009-03-16;99,97
2009-03-17;97,89
2009-03-18;79,21
2009-03-19;71,29
