fecha;radsup
2009-02-18;10,23
2009-02-19;22,58
2009-02-20;18,85
2009-02-21;23,61
2009-02-22;3,86
2009-02-23;10,82
2009-02-24;4,86
2009-02-25;9,10
2009-02-26;20,76
2009-02-27;22,50
2009-02-28;24,67
2009-03-01;24,51
2009-03-02;20,24
2009-03-03;9,99
2009-03-04;6,29
2009-03-05;18,70
2009-03-06;6,42
2009-03-07;2,46
2009-03-08;9,08
2009-03-09;18,04
2009-03-10;7,22
2009-03-11;2,83
2009-03-12;8,55
2009-03-13;11,44
2009-03-14;19,14
2009-03-15;21,83
2009-03-16;22,06
2009-03-17;10,84
2009-03-18;22,58
2009-03-19;22,86
