fecha;radsup
2009-02-18;17,94
2009-02-19;10,18
2009-02-20;18,31
2009-02-21;10,65
2009-02-22;5,82
2009-02-23;15,20
2009-02-24;5,70
2009-02-25;9,45
2009-02-26;10,90
2009-02-27;23,25
2009-02-28;23,31
2009-03-01;24,70
2009-03-02;23,22
2009-03-03;20,32
2009-03-04;21,74
2009-03-05;4,45
2009-03-06;4,23
2009-03-07;14,41
2009-03-08;12,11
2009-03-09;7,70
2009-03-10;19,92
2009-03-11;20,95
2009-03-12;17,80
2009-03-13;4,42
2009-03-14;4,52
2009-03-15;8,91
2009-03-16;19,98
2009-03-17;4,77
2009-03-18;4,79
2009-03-19;18,92
