fecha;precip
2009-02-18;0,00
2009-02-19;1,73
2009-02-20;1,27
2009-02-21;12,74
2009-02-22;14,77
2009-02-23;0,00
2009-02-24;0,00
2009-02-25;0,00
2009-02-26;6,83
2009-02-27;24,47
2009-02-28;0,24
2009-03-01;12,33
2009-03-02;0,00
2009-03-03;0,00
2009-03-04;0,00
2009-03-05;0,00
2009-03-06;0,00
2009-03-07;0,00
2009-03-08;0,00
2009-03-09;0,00
2009-03-10;0,00
2009-03-11;0,09
2009-03-12;5,23
2009-03-13;9,85
2009-03-14;79,92
2009-03-15;23,05
2009-03-16;38,12
2009-03-17;23,03
2009-03-18;0,00
2009-03-19;0,00
