fecha;tmin
2009-02-18;297,40
2009-02-19;298,70
2009-02-20;299,60
2009-02-21;301,50
2009-02-22;297,30
2009-02-23;295,90
2009-02-24;293,20
2009-02-25;291,80
2009-02-26;290,90
2009-02-27;292,80
2009-02-28;291,00
2009-03-01;291,80
2009-03-02;294,10
2009-03-03;295,10
2009-03-04;297,10
2009-03-05;299,90
2009-03-06;302,70
2009-03-07;296,00
2009-03-08;296,30
2009-03-09;300,00
2009-03-10;299,80
2009-03-11;300,50
2009-03-12;290,60
2009-03-13;288,20
2009-03-14;290,40
2009-03-15;289,40
2009-03-16;290,50
2009-03-17;292,60
2009-03-18;291,70
2009-03-19;293,40
