fecha;hrmean
2009-02-18;60,64
2009-02-19;59,81
2009-02-20;43,66
2009-02-21;64,57
2009-02-22;88,67
2009-02-23;80,53
2009-02-24;90,77
2009-02-25;86,20
2009-02-26;86,21
2009-02-27;65,76
2009-02-28;59,61
2009-03-01;52,78
2009-03-02;54,41
2009-03-03;79,90
2009-03-04;67,08
2009-03-05;94,49
2009-03-06;100,16
2009-03-07;88,23
2009-03-08;79,50
2009-03-09;99,36
2009-03-10;86,65
2009-03-11;83,90
2009-03-12;89,30
2009-03-13;97,40
2009-03-14;97,70
2009-03-15;89,13
2009-03-16;74,58
2009-03-17;85,00
2009-03-18;95,76
2009-03-19;74,51
