fecha;tmax
2009-02-18;308,20
2009-02-19;308,10
2009-02-20;312,00
2009-02-21;312,40
2009-02-22;306,10
2009-02-23;300,40
2009-02-24;298,80
2009-02-25;297,10
2009-02-26;297,50
2009-02-27;299,50
2009-02-28;301,20
2009-03-01;302,20
2009-03-02;298,80
2009-03-03;301,70
2009-03-04;302,30
2009-03-05;297,30
2009-03-06;296,40
2009-03-07;297,70
2009-03-08;306,40
2009-03-09;306,80
2009-03-10;303,80
2009-03-11;295,10
2009-03-12;299,00
2009-03-13;298,00
2009-03-14;299,70
2009-03-15;299,80
2009-03-16;302,70
2009-03-17;304,00
2009-03-18;304,50
2009-03-19;300,40
