fecha;tmax
2009-02-18;307,20
2009-02-19;304,30
2009-02-20;311,70
2009-02-21;307,40
2009-02-22;301,20
2009-02-23;301,10
2009-02-24;302,40
2009-02-25;302,80
2009-02-26;303,30
2009-02-27;306,20
2009-02-28;301,30
2009-03-01;303,20
2009-03-02;302,40
2009-03-03;298,10
2009-03-04;302,30
2009-03-05;297,80
2009-03-06;299,30
2009-03-07;299,40
2009-03-08;300,90
2009-03-09;301,50
2009-03-10;304,20
2009-03-11;305,10
2009-03-12;299,20
2009-03-13;296,30
2009-03-14;295,30
2009-03-15;300,20
2009-03-16;298,00
2009-03-17;295,20
2009-03-18;292,30
2009-03-19;293,00
