fecha;radsup
2009-02-18;17,05
2009-02-19;17,18
2009-02-20;16,03
2009-02-21;21,96
2009-02-22;8,92
2009-02-23;4,63
2009-02-24;4,02
2009-02-25;8,97
2009-02-26;22,15
2009-02-27;24,41
2009-02-28;24,48
2009-03-01;18,01
2009-03-02;6,84
2009-03-03;18,41
2009-03-04;3,00
2009-03-05;7,49
2009-03-06;12,84
2009-03-07;20,67
2009-03-08;14,29
2009-03-09;22,41
2009-03-10;21,81
2009-03-11;11,89
2009-03-12;19,61
2009-03-13;18,58
2009-03-14;14,55
2009-03-15;4,54
2009-03-16;10,41
2009-03-17;21,42
2009-03-18;21,47
2009-03-19;6,52
