fecha;radsup
2008-12-31;26,65
2009-01-01;7,67
2009-01-02;5,13
2009-01-03;26,49
2009-01-04;28,53
2009-01-05;29,67
2009-01-06;29,49
2009-01-07;27,04
2009-01-08;24,07
2009-01-09;17,18
2009-01-10;10,95
2009-01-11;6,86
2009-01-12;5,64
2009-01-13;6,19
2009-01-14;4,65
2009-01-15;7,89
2009-01-16;24,83
2009-01-17;27,36
2009-01-18;17,06
2009-01-19;21,96
2009-01-20;22,49
2009-01-21;19,89
2009-01-22;23,72
2009-01-23;26,11
2009-01-24;27,62
2009-01-25;27,75
2009-01-26;28,02
2009-01-27;22,51
2009-01-28;23,99
2009-01-29;5,67
