fecha;hrmean
2008-12-31;35,11
2009-01-01;67,08
2009-01-02;93,01
2009-01-03;60,69
2009-01-04;55,17
2009-01-05;57,68
2009-01-06;55,54
2009-01-07;42,74
2009-01-08;42,14
2009-01-09;44,06
2009-01-10;48,97
2009-01-11;57,30
2009-01-12;68,76
2009-01-13;50,20
2009-01-14;48,95
2009-01-15;71,97
2009-01-16;54,96
2009-01-17;62,66
2009-01-18;43,84
2009-01-19;54,98
2009-01-20;55,37
2009-01-21;87,63
2009-01-22;66,64
2009-01-23;61,47
2009-01-24;58,47
2009-01-25;67,10
2009-01-26;56,97
2009-01-27;84,82
2009-01-28;87,52
2009-01-29;82,92
