fecha;tmin
2008-12-31;293,70
2009-01-01;292,50
2009-01-02;294,20
2009-01-03;292,30
2009-01-04;291,60
2009-01-05;291,70
2009-01-06;295,10
2009-01-07;296,70
2009-01-08;297,70
2009-01-09;299,30
2009-01-10;294,30
2009-01-11;294,30
2009-01-12;296,80
2009-01-13;295,10
2009-01-14;293,10
2009-01-15;295,50
2009-01-16;295,50
2009-01-17;294,60
2009-01-18;294,20
2009-01-19;295,80
2009-01-20;297,90
2009-01-21;295,20
2009-01-22;294,20
2009-01-23;299,20
2009-01-24;300,30
2009-01-25;298,20
2009-01-26;299,60
2009-01-27;301,20
2009-01-28;297,60
2009-01-29;296,70
