fecha;radsup
2008-12-31;8,47
2009-01-01;19,29
2009-01-02;12,18
2009-01-03;29,53
2009-01-04;29,52
2009-01-05;29,54
2009-01-06;29,38
2009-01-07;28,85
2009-01-08;28,30
2009-01-09;25,29
2009-01-10;25,68
2009-01-11;23,84
2009-01-12;28,78
2009-01-13;21,72
2009-01-14;15,05
2009-01-15;16,95
2009-01-16;14,25
2009-01-17;14,85
2009-01-18;18,35
2009-01-19;13,54
2009-01-20;25,64
2009-01-21;6,73
2009-01-22;14,86
2009-01-23;28,46
2009-01-24;27,88
2009-01-25;26,81
2009-01-26;27,87
2009-01-27;26,10
2009-01-28;10,77
2009-01-29;16,61
