fecha;radsup
2008-12-31;27,09
2009-01-01;18,10
2009-01-02;5,09
2009-01-03;13,82
2009-01-04;29,33
2009-01-05;29,57
2009-01-06;29,33
2009-01-07;29,34
2009-01-08;28,37
2009-01-09;22,41
2009-01-10;16,72
2009-01-11;20,89
2009-01-12;13,02
2009-01-13;13,53
2009-01-14;10,78
2009-01-15;7,46
2009-01-16;9,71
2009-01-17;7,17
2009-01-18;7,69
2009-01-19;11,84
2009-01-20;20,35
2009-01-21;24,60
2009-01-22;17,28
2009-01-23;13,16
2009-01-24;22,95
2009-01-25;26,91
2009-01-26;28,32
2009-01-27;25,02
2009-01-28;15,43
2009-01-29;6,97
