fecha;tmin
2008-12-31;293,50
2009-01-01;297,00
2009-01-02;292,20
2009-01-03;292,70
2009-01-04;291,50
2009-01-05;291,50
2009-01-06;292,40
2009-01-07;292,90
2009-01-08;294,40
2009-01-09;298,30
2009-01-10;299,50
2009-01-11;300,00
2009-01-12;301,50
2009-01-13;303,00
2009-01-14;297,10
2009-01-15;297,40
2009-01-16;294,90
2009-01-17;294,40
2009-01-18;295,00
2009-01-19;296,00
2009-01-20;298,00
2009-01-21;301,20
2009-01-22;302,70
2009-01-23;298,90
2009-01-24;295,10
2009-01-25;293,30
2009-01-26;292,00
2009-01-27;294,50
2009-01-28;296,90
2009-01-29;295,70
