fecha;radsup
2008-12-31;10,65
2009-01-01;20,52
2009-01-02;5,04
2009-01-03;15,83
2009-01-04;28,34
2009-01-05;29,22
2009-01-06;29,57
2009-01-07;28,76
2009-01-08;29,20
2009-01-09;20,70
2009-01-10;19,43
2009-01-11;4,27
2009-01-12;8,85
2009-01-13;23,73
2009-01-14;17,38
2009-01-15;22,54
2009-01-16;8,89
2009-01-17;22,51
2009-01-18;21,96
2009-01-19;13,76
2009-01-20;11,75
2009-01-21;23,46
2009-01-22;11,28
2009-01-23;17,30
2009-01-24;26,21
2009-01-25;27,16
2009-01-26;27,55
2009-01-27;21,45
2009-01-28;21,46
2009-01-29;18,75
