fecha;tmin
2008-12-31;293,00
2009-01-01;292,40
2009-01-02;296,50
2009-01-03;292,30
2009-01-04;291,40
2009-01-05;290,90
2009-01-06;291,90
2009-01-07;293,90
2009-01-08;296,80
2009-01-09;300,20
2009-01-10;298,10
2009-01-11;294,90
2009-01-12;294,50
2009-01-13;293,30
2009-01-14;293,10
2009-01-15;293,30
2009-01-16;294,60
2009-01-17;292,20
2009-01-18;295,00
2009-01-19;294,80
2009-01-20;299,20
2009-01-21;300,50
2009-01-22;301,90
2009-01-23;303,50
2009-01-24;302,60
2009-01-25;303,00
2009-01-26;302,30
2009-01-27;301,50
2009-01-28;299,20
2009-01-29;296,90
