fecha;hrmean
2008-12-31;64,19
2009-01-01;58,57
2009-01-02;65,37
2009-01-03;37,86
2009-01-04;33,34
2009-01-05;30,75
2009-01-06;34,54
2009-01-07;33,78
2009-01-08;37,04
2009-01-09;37,28
2009-01-10;38,01
2009-01-11;39,70
2009-01-12;37,34
2009-01-13;34,92
2009-01-14;69,90
2009-01-15;60,74
2009-01-16;42,66
2009-01-17;36,93
2009-01-18;32,44
2009-01-19;32,93
2009-01-20;35,64
2009-01-21;51,84
2009-01-22;43,87
2009-01-23;44,93
2009-01-24;61,78
2009-01-25;37,89
2009-01-26;32,44
2009-01-27;28,48
2009-01-28;33,03
2009-01-29;31,66
