fecha;radsup
2008-12-31;5,81
2009-01-01;23,46
2009-01-02;24,02
2009-01-03;27,12
2009-01-04;20,83
2009-01-05;29,44
2009-01-06;27,75
2009-01-07;28,62
2009-01-08;28,43
2009-01-09;12,80
2009-01-10;9,37
2009-01-11;12,23
2009-01-12;22,81
2009-01-13;23,29
2009-01-14;27,62
2009-01-15;28,28
2009-01-16;25,41
2009-01-17;27,52
2009-01-18;28,02
2009-01-19;28,94
2009-01-20;27,02
2009-01-21;25,57
2009-01-22;28,05
2009-01-23;23,19
2009-01-24;24,07
2009-01-25;20,05
2009-01-26;16,27
2009-01-27;21,19
2009-01-28;20,11
2009-01-29;10,64
