fecha;tmin
2008-12-31;293,80
2009-01-01;294,30
2009-01-02;291,10
2009-01-03;291,60
2009-01-04;290,50
2009-01-05;290,20
2009-01-06;291,30
2009-01-07;293,60
2009-01-08;295,60
2009-01-09;294,10
2009-01-10;291,20
2009-01-11;290,60
2009-01-12;294,90
2009-01-13;296,00
2009-01-14;294,60
2009-01-15;292,50
2009-01-16;291,50
2009-01-17;291,20
2009-01-18;295,30
2009-01-19;299,40
2009-01-20;299,30
2009-01-21;296,30
2009-01-22;295,40
2009-01-23;294,90
2009-01-24;299,80
2009-01-25;297,60
2009-01-26;296,70
2009-01-27;299,90
2009-01-28;297,40
2009-01-29;298,30
