fecha;hrmean
2008-12-31;80,54
2009-01-01;61,13
2009-01-02;57,95
2009-01-03;39,33
2009-01-04;38,41
2009-01-05;39,31
2009-01-06;36,39
2009-01-07;38,14
2009-01-08;35,28
2009-01-09;37,57
2009-01-10;60,91
2009-01-11;86,74
2009-01-12;73,85
2009-01-13;70,48
2009-01-14;61,29
2009-01-15;50,43
2009-01-16;43,01
2009-01-17;41,50
2009-01-18;36,39
2009-01-19;36,20
2009-01-20;35,92
2009-01-21;33,50
2009-01-22;31,78
2009-01-23;35,03
2009-01-24;33,90
2009-01-25;35,83
2009-01-26;39,11
2009-01-27;42,39
2009-01-28;54,33
2009-01-29;78,17
