fecha;tmax
2008-12-31;299,60
2009-01-01;307,20
2009-01-02;304,40
2009-01-03;304,40
2009-01-04;305,20
2009-01-05;305,60
2009-01-06;307,90
2009-01-07;311,70
2009-01-08;312,30
2009-01-09;311,30
2009-01-10;305,60
2009-01-11;302,80
2009-01-12;303,80
2009-01-13;302,60
2009-01-14;304,40
2009-01-15;306,70
2009-01-16;306,50
2009-01-17;308,30
2009-01-18;309,10
2009-01-19;313,50
2009-01-20;313,50
2009-01-21;314,00
2009-01-22;313,50
2009-01-23;311,40
2009-01-24;312,50
2009-01-25;312,00
2009-01-26;311,50
2009-01-27;312,00
2009-01-28;310,10
2009-01-29;305,20
