fecha;tmax
2009-02-23;305,10
2009-02-24;298,50
2009-02-25;297,50
2009-02-26;303,20
2009-02-27;299,60
2009-02-28;299,40
2009-03-01;306,10
2009-03-02;306,20
2009-03-03;300,10
2009-03-04;308,40
2009-03-05;307,60
2009-03-06;301,70
2009-03-07;298,70
2009-03-08;298,10
2009-03-09;298,50
2009-03-10;299,90
2009-03-11;297,80
2009-03-12;295,60
2009-03-13;300,30
2009-03-14;300,40
2009-03-15;302,40
2009-03-16;303,10
2009-03-17;303,40
2009-03-18;302,70
2009-03-19;302,60
2009-03-20;303,70
2009-03-21;306,50
2009-03-22;305,30
2009-03-23;302,90
2009-03-24;304,20
