fecha;tmax
2009-02-23;303,40
2009-02-24;297,40
2009-02-25;299,30
2009-02-26;298,20
2009-02-27;300,40
2009-02-28;302,80
2009-03-01;305,00
2009-03-02;309,90
2009-03-03;305,00
2009-03-04;295,20
2009-03-05;299,80
2009-03-06;300,80
2009-03-07;298,60
2009-03-08;301,00
2009-03-09;304,50
2009-03-10;307,00
2009-03-11;306,10
2009-03-12;307,30
2009-03-13;309,50
2009-03-14;308,90
2009-03-15;308,20
2009-03-16;307,80
2009-03-17;305,50
2009-03-18;301,10
2009-03-19;299,20
2009-03-20;302,70
2009-03-21;298,50
2009-03-22;300,00
2009-03-23;300,40
2009-03-24;304,30
