fecha;hrmean
2009-02-23;92,67
2009-02-24;91,83
2009-02-25;67,38
2009-02-26;92,49
2009-02-27;79,05
2009-02-28;70,23
2009-03-01;61,16
2009-03-02;66,90
2009-03-03;78,09
2009-03-04;80,35
2009-03-05;87,90
2009-03-06;82,54
2009-03-07;71,74
2009-03-08;59,25
2009-03-09;55,98
2009-03-10;49,00
2009-03-11;60,88
2009-03-12;98,99
2009-03-13;73,22
2009-03-14;64,18
2009-03-15;64,07
2009-03-16;66,89
2009-03-17;77,86
2009-03-18;88,75
2009-03-19;62,27
2009-03-20;79,27
2009-03-21;99,03
2009-03-22;92,63
2009-03-23;86,09
2009-03-24;80,28
