fecha;hrmean
2009-02-23;93,41
2009-02-24;91,84
2009-02-25;90,34
2009-02-26;99,39
2009-02-27;85,69
2009-02-28;74,65
2009-03-01;72,46
2009-03-02;68,92
2009-03-03;95,35
2009-03-04;88,57
2009-03-05;84,18
2009-03-06;76,32
2009-03-07;60,46
2009-03-08;60,90
2009-03-09;62,68
2009-03-10;42,84
2009-03-11;51,21
2009-03-12;60,33
2009-03-13;52,70
2009-03-14;48,54
2009-03-15;48,98
2009-03-16;44,25
2009-03-17;46,29
2009-03-18;54,99
2009-03-19;54,07
2009-03-20;44,88
2009-03-21;48,81
2009-03-22;56,84
2009-03-23;57,47
2009-03-24;49,40
