fecha;hrmean
2009-02-23;89,46
2009-02-24;95,73
2009-02-25;95,68
2009-02-26;95,50
2009-02-27;84,87
2009-02-28;70,61
2009-03-01;77,33
2009-03-02;92,30
2009-03-03;82,13
2009-03-04;73,61
2009-03-05;74,82
2009-03-06;62,43
2009-03-07;84,67
2009-03-08;71,95
2009-03-09;82,58
2009-03-10;90,26
2009-03-11;89,78
2009-03-12;75,19
2009-03-13;61,11
2009-03-14;59,40
2009-03-15;56,95
2009-03-16;83,16
2009-03-17;90,41
2009-03-18;76,47
2009-03-19;60,85
2009-03-20;57,09
2009-03-21;54,69
2009-03-22;50,48
2009-03-23;75,80
2009-03-24;70,78
