fecha;radsup
2009-02-23;5,99
2009-02-24;9,59
2009-02-25;5,76
2009-02-26;17,92
2009-02-27;11,88
2009-02-28;11,32
2009-03-01;22,38
2009-03-02;23,32
2009-03-03;23,46
2009-03-04;22,82
2009-03-05;10,26
2009-03-06;22,34
2009-03-07;14,26
2009-03-08;2,91
2009-03-09;8,76
2009-03-10;20,77
2009-03-11;23,33
2009-03-12;3,50
2009-03-13;11,90
2009-03-14;21,41
2009-03-15;17,72
2009-03-16;16,17
2009-03-17;12,25
2009-03-18;22,46
2009-03-19;21,52
2009-03-20;15,77
2009-03-21;19,08
2009-03-22;12,36
2009-03-23;17,97
2009-03-24;10,29
