fecha;tmax
2009-02-23;304,90
2009-02-24;298,70
2009-02-25;296,60
2009-02-26;296,00
2009-02-27;298,20
2009-02-28;304,30
2009-03-01;303,90
2009-03-02;300,70
2009-03-03;304,80
2009-03-04;298,40
2009-03-05;294,00
2009-03-06;300,60
2009-03-07;300,20
2009-03-08;303,90
2009-03-09;303,20
2009-03-10;303,60
2009-03-11;305,80
2009-03-12;305,60
2009-03-13;301,60
2009-03-14;304,10
2009-03-15;304,40
2009-03-16;303,10
2009-03-17;301,20
2009-03-18;302,40
2009-03-19;301,10
2009-03-20;300,40
2009-03-21;301,20
2009-03-22;302,30
2009-03-23;301,20
2009-03-24;303,70
