fecha;hrmean
2009-02-23;74,03
2009-02-24;59,87
2009-02-25;80,06
2009-02-26;83,44
2009-02-27;86,88
2009-02-28;86,78
2009-03-01;83,28
2009-03-02;70,56
2009-03-03;55,81
2009-03-04;74,75
2009-03-05;75,98
2009-03-06;67,12
2009-03-07;56,32
2009-03-08;53,71
2009-03-09;56,52
2009-03-10;72,00
2009-03-11;72,48
2009-03-12;72,98
2009-03-13;97,99
2009-03-14;87,76
2009-03-15;64,00
2009-03-16;70,64
2009-03-17;57,74
2009-03-18;47,85
2009-03-19;48,90
2009-03-20;55,34
2009-03-21;57,32
2009-03-22;53,90
2009-03-23;54,80
2009-03-24;65,02
