fecha;tmax
2009-02-23;298,70
2009-02-24;297,20
2009-02-25;295,70
2009-02-26;297,00
2009-02-27;301,30
2009-02-28;301,80
2009-03-01;303,00
2009-03-02;306,10
2009-03-03;300,20
2009-03-04;300,40
2009-03-05;303,10
2009-03-06;303,60
2009-03-07;305,30
2009-03-08;306,30
2009-03-09;308,30
2009-03-10;302,40
2009-03-11;301,20
2009-03-12;303,30
2009-03-13;303,80
2009-03-14;303,70
2009-03-15;303,20
2009-03-16;304,50
2009-03-17;307,00
2009-03-18;308,80
2009-03-19;306,10
2009-03-20;307,00
2009-03-21;306,20
2009-03-22;305,60
2009-03-23;306,10
2009-03-24;307,20
