fecha;tmax
2009-02-23;300,60
2009-02-24;303,00
2009-02-25;299,20
2009-02-26;301,30
2009-02-27;302,10
2009-02-28;303,60
2009-03-01;304,40
2009-03-02;308,70
2009-03-03;310,90
2009-03-04;304,00
2009-03-05;299,50
2009-03-06;302,80
2009-03-07;305,00
2009-03-08;304,10
2009-03-09;307,00
2009-03-10;305,10
2009-03-11;305,70
2009-03-12;306,40
2009-03-13;298,50
2009-03-14;302,00
2009-03-15;305,90
2009-03-16;298,50
2009-03-17;304,00
2009-03-18;305,60
2009-03-19;303,90
2009-03-20;303,70
2009-03-21;304,00
2009-03-22;304,20
2009-03-23;303,70
2009-03-24;301,70
