fecha;radsup
2009-02-23;6,08
2009-02-24;5,23
2009-02-25;6,83
2009-02-26;4,79
2009-02-27;12,20
2009-02-28;18,39
2009-03-01;23,05
2009-03-02;20,34
2009-03-03;6,89
2009-03-04;8,99
2009-03-05;21,09
2009-03-06;18,09
2009-03-07;23,00
2009-03-08;23,21
2009-03-09;19,56
2009-03-10;23,87
2009-03-11;24,05
2009-03-12;23,59
2009-03-13;22,72
2009-03-14;22,65
2009-03-15;18,34
2009-03-16;21,88
2009-03-17;22,74
2009-03-18;21,72
2009-03-19;8,74
2009-03-20;21,45
2009-03-21;21,31
2009-03-22;18,24
2009-03-23;18,02
2009-03-24;17,53
