fecha;radsup
2009-02-23;7,79
2009-02-24;6,56
2009-02-25;15,17
2009-02-26;4,94
2009-02-27;8,85
2009-02-28;12,49
2009-03-01;12,05
2009-03-02;17,24
2009-03-03;15,02
2009-03-04;10,46
2009-03-05;15,36
2009-03-06;20,71
2009-03-07;6,73
2009-03-08;14,42
2009-03-09;18,24
2009-03-10;2,57
2009-03-11;9,83
2009-03-12;14,89
2009-03-13;16,32
2009-03-14;23,03
2009-03-15;21,99
2009-03-16;20,70
2009-03-17;20,84
2009-03-18;18,51
2009-03-19;20,24
2009-03-20;18,93
2009-03-21;3,49
2009-03-22;15,57
2009-03-23;11,91
2009-03-24;2,25
