fecha;tmin
2009-02-23;295,20
2009-02-24;295,40
2009-02-25;293,00
2009-02-26;293,60
2009-02-27;293,70
2009-02-28;294,40
2009-03-01;292,80
2009-03-02;294,40
2009-03-03;296,20
2009-03-04;296,60
2009-03-05;295,60
2009-03-06;295,40
2009-03-07;293,70
2009-03-08;296,20
2009-03-09;294,20
2009-03-10;294,50
2009-03-11;294,90
2009-03-12;290,90
2009-03-13;288,00
2009-03-14;285,30
2009-03-15;286,20
2009-03-16;289,20
2009-03-17;293,20
2009-03-18;289,60
2009-03-19;285,60
2009-03-20;287,40
2009-03-21;290,20
2009-03-22;291,10
2009-03-23;291,70
2009-03-24;290,90
