fecha;radsup
2003-05-26;12,45
2003-05-27;12,02
2003-05-28;12,83
2003-05-29;13,32
2003-05-30;11,87
2003-05-31;2,59
2003-06-01;9,59
2003-06-02;2,74
2003-06-03;4,29
2003-06-04;0,71
2003-06-05;13,15
2003-06-06;10,20
2003-06-07;1,97
2003-06-08;3,66
2003-06-09;10,24
2003-06-10;8,40
2003-06-11;0,65
2003-06-12;1,20
2003-06-13;1,00
2003-06-14;2,34
2003-06-15;1,52
2003-06-16;10,19
2003-06-17;0,89
2003-06-18;4,97
2003-06-19;9,04
2003-06-20;12,20
2003-06-21;12,46
2003-06-22;12,47
2003-06-23;8,90
2003-06-24;3,37
