fecha;hrmean
2003-05-26;75,10
2003-05-27;74,70
2003-05-28;75,34
2003-05-29;67,92
2003-05-30;83,12
2003-05-31;65,03
2003-06-01;65,29
2003-06-02;71,81
2003-06-03;79,59
2003-06-04;74,64
2003-06-05;71,21
2003-06-06;72,34
2003-06-07;86,14
2003-06-08;88,53
2003-06-09;93,61
2003-06-10;96,64
2003-06-11;96,75
2003-06-12;82,48
2003-06-13;99,02
2003-06-14;98,40
2003-06-15;93,07
2003-06-16;94,91
2003-06-17;99,30
2003-06-18;80,96
2003-06-19;78,22
2003-06-20;93,08
2003-06-21;91,62
2003-06-22;90,28
2003-06-23;90,90
2003-06-24;91,48
