fecha;tmax
2003-05-26;292,40
2003-05-27;291,80
2003-05-28;293,00
2003-05-29;296,30
2003-05-30;295,10
2003-05-31;292,40
2003-06-01;288,60
2003-06-02;290,80
2003-06-03;287,60
2003-06-04;282,90
2003-06-05;293,30
2003-06-06;293,00
2003-06-07;287,60
2003-06-08;288,80
2003-06-09;289,80
2003-06-10;290,50
2003-06-11;290,50
2003-06-12;287,00
2003-06-13;290,50
2003-06-14;288,90
2003-06-15;293,30
2003-06-16;297,10
2003-06-17;295,50
2003-06-18;291,40
2003-06-19;292,60
2003-06-20;290,10
2003-06-21;286,60
2003-06-22;284,70
2003-06-23;283,40
2003-06-24;288,30
