fecha;tmax
2003-05-26;292,20
2003-05-27;294,10
2003-05-28;297,00
2003-05-29;297,20
2003-05-30;295,70
2003-05-31;293,30
2003-06-01;286,60
2003-06-02;286,60
2003-06-03;285,60
2003-06-04;284,60
2003-06-05;287,60
2003-06-06;290,40
2003-06-07;294,40
2003-06-08;298,10
2003-06-09;299,60
2003-06-10;297,10
2003-06-11;293,30
2003-06-12;287,20
2003-06-13;285,30
2003-06-14;283,00
2003-06-15;281,00
2003-06-16;283,00
2003-06-17;285,70
2003-06-18;287,30
2003-06-19;289,50
2003-06-20;292,20
2003-06-21;292,60
2003-06-22;295,20
2003-06-23;292,60
2003-06-24;291,60
