fecha;velviento
2003-05-26;2,62
2003-05-27;2,38
2003-05-28;1,98
2003-05-29;1,91
2003-05-30;1,71
2003-05-31;3,52
2003-06-01;3,24
2003-06-02;2,48
2003-06-03;2,89
2003-06-04;2,05
2003-06-05;3,58
2003-06-06;2,35
2003-06-07;1,92
2003-06-08;2,93
2003-06-09;1,57
2003-06-10;2,14
2003-06-11;2,54
2003-06-12;3,43
2003-06-13;3,98
2003-06-14;4,09
2003-06-15;4,83
2003-06-16;1,72
2003-06-17;1,77
2003-06-18;2,38
2003-06-19;2,10
2003-06-20;2,41
2003-06-21;3,05
2003-06-22;2,33
2003-06-23;2,95
2003-06-24;1,50
