fecha;hrmean
2003-05-26;69,27
2003-05-27;72,95
2003-05-28;74,91
2003-05-29;71,54
2003-05-30;80,62
2003-05-31;82,56
2003-06-01;56,44
2003-06-02;75,86
2003-06-03;84,86
2003-06-04;89,24
2003-06-05;96,85
2003-06-06;91,97
2003-06-07;77,71
2003-06-08;95,56
2003-06-09;87,58
2003-06-10;76,93
2003-06-11;82,72
2003-06-12;83,54
2003-06-13;85,42
2003-06-14;90,19
2003-06-15;89,28
2003-06-16;85,83
2003-06-17;83,45
2003-06-18;81,59
2003-06-19;79,80
2003-06-20;79,95
2003-06-21;75,73
2003-06-22;78,07
2003-06-23;68,48
2003-06-24;74,79
