fecha;radsup
2003-05-26;11,40
2003-05-27;13,23
2003-05-28;12,95
2003-05-29;13,35
2003-05-30;4,47
2003-05-31;9,45
2003-06-01;12,19
2003-06-02;11,19
2003-06-03;7,03
2003-06-04;3,22
2003-06-05;9,37
2003-06-06;8,67
2003-06-07;6,32
2003-06-08;13,57
2003-06-09;13,80
2003-06-10;13,65
2003-06-11;9,76
2003-06-12;12,30
2003-06-13;2,64
2003-06-14;6,74
2003-06-15;9,26
2003-06-16;11,40
2003-06-17;12,57
2003-06-18;9,92
2003-06-19;11,42
2003-06-20;12,32
2003-06-21;12,25
2003-06-22;10,78
2003-06-23;1,47
2003-06-24;2,57
