fecha;tmin
2003-05-26;283,10
2003-05-27;284,90
2003-05-28;280,70
2003-05-29;282,10
2003-05-30;286,90
2003-05-31;288,00
2003-06-01;289,30
2003-06-02;292,20
2003-06-03;291,50
2003-06-04;291,00
2003-06-05;290,80
2003-06-06;293,40
2003-06-07;294,90
2003-06-08;295,00
2003-06-09;288,50
2003-06-10;288,30
2003-06-11;290,80
2003-06-12;290,60
2003-06-13;290,10
2003-06-14;285,90
2003-06-15;284,00
2003-06-16;284,50
2003-06-17;279,70
2003-06-18;275,20
2003-06-19;275,90
2003-06-20;280,90
2003-06-21;286,00
2003-06-22;287,60
2003-06-23;286,50
2003-06-24;284,90
